chrom	position	raw_depth	sample	gene_symbol	rpm_depth
chr16	46207143	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207144	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207145	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207146	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207147	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207148	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207149	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207150	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207151	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207152	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207153	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207154	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207155	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207156	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207157	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207158	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207159	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207160	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207161	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207162	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207163	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207164	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207165	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207166	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207167	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207168	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207169	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207170	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207171	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207172	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207173	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207174	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207175	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207176	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207177	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207178	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207179	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207180	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207181	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207182	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207183	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207184	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207185	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207186	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207187	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207188	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207189	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207190	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207191	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207192	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207193	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207194	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207195	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207196	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207197	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207198	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207199	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207200	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207201	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207202	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207203	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207204	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207205	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207206	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207207	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207208	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207209	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207210	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207211	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207212	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207213	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207214	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207215	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207216	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207217	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207218	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207219	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207220	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207221	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207222	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207223	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207224	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207225	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207226	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207227	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207228	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207229	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207230	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207231	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207232	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207233	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207234	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207235	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207236	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207237	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207238	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207239	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207240	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207241	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207242	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207243	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207244	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207245	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207246	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207247	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207248	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207249	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207250	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207251	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207252	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207253	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207254	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207255	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207256	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207257	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207258	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207259	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207260	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207261	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207262	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207263	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207264	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207265	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207266	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207267	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207268	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207269	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207270	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207271	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207272	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207273	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207274	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207275	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207276	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207277	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207278	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207279	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207280	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207281	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207282	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207283	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207284	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207285	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207286	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207287	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207288	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207289	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207290	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207291	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207292	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207293	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207294	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207295	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207296	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207297	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207298	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207299	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207300	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207301	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207302	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207303	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207304	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207305	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207306	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207307	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207308	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207309	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207310	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207311	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207312	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207313	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207314	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207315	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207316	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207317	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207318	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207319	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207320	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207321	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207322	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207323	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207324	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207325	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207326	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207327	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207328	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207329	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207330	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207331	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207332	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207333	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207334	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207335	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207336	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207337	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207338	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207339	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207340	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207341	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207342	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207343	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207344	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207345	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207346	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207347	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207348	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207349	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207350	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207351	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207352	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207353	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207354	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207355	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207356	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207357	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207358	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207359	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207360	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207361	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207362	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207363	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207364	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207365	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207366	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207367	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207368	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207369	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207370	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207371	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207372	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207373	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207374	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207375	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207376	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207377	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207378	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207379	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207380	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207381	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207382	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207383	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207384	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207385	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207386	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207387	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207388	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207389	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207390	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207391	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207392	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207393	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207394	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207395	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207396	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207397	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207398	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207399	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207400	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207401	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207402	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207403	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207404	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207405	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207406	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207407	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207408	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207409	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207410	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207411	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207412	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207413	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207414	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207415	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207416	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207417	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207418	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207419	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207420	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207421	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207422	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207423	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207424	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207425	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207426	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207427	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207428	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207429	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207430	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207431	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207432	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207433	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207434	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207435	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207436	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207437	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207438	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207439	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207440	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207441	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207442	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207443	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207444	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207445	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207446	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207447	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207448	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207449	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207450	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207451	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207452	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207453	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207454	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207455	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207456	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207457	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207458	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207459	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207460	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207461	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207462	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207463	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207464	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207465	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207466	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207467	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207468	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207469	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207470	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207471	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207472	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207473	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207474	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207475	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207476	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207477	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207478	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207479	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207480	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207481	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207482	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207483	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207484	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207485	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207486	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207487	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207488	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207489	0.0	CLIP_35L33G	Pvrl3	0.0
chr16	46207490	0.0	CLIP_35L33G	Pvrl3	0.0
