chrom	position	raw_depth	sample	gene_symbol	rpm_depth
chr7	79974080	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974081	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974082	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974083	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974084	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974085	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974086	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974087	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974088	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974089	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974090	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974091	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974092	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974093	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974094	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974095	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974096	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974097	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974098	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974099	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974100	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974101	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974102	1.0	RNA_siLin28a	Unc45a	0.030359425235361448
chr7	79974103	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974104	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974105	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974106	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974107	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974108	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974109	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974110	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974111	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974112	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974113	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974114	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974115	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974116	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974117	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974118	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974119	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974120	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974121	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974122	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974123	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974124	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974125	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974126	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974127	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974128	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974129	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974130	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974131	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974132	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974133	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974134	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974135	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974136	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974137	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974138	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974139	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974140	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974141	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974142	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974143	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974144	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974145	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974146	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974147	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974148	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974149	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974150	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974151	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974152	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974153	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974154	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974155	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974156	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974157	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974158	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974159	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974160	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974161	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974162	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974163	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974164	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974165	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974166	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974167	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974168	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974169	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974170	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974171	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974172	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974173	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974174	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974175	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974176	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974177	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974178	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974179	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974180	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974181	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974182	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974183	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974184	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974185	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974186	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974187	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974188	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974189	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974190	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974191	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974192	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974193	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974194	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974195	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974196	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974197	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974198	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974199	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974200	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974201	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974202	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974203	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974204	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974205	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974206	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974207	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974208	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974209	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974210	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974211	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974212	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974213	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974214	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974215	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974216	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974217	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974218	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974219	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974220	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974221	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974222	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974223	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974224	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974225	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974226	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974227	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974228	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974229	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974230	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974231	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974232	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974233	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974234	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974235	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974236	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974237	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974238	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974239	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974240	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974241	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974242	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974243	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974244	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974245	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974246	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974247	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974248	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974249	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974250	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974251	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974252	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974253	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974254	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974255	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974256	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974257	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974258	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974259	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974260	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974261	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974262	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974263	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974264	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974265	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974266	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974267	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974268	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974269	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974270	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974271	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974272	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974273	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974274	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974275	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974276	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974277	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974278	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974279	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974280	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974281	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974282	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974283	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974284	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974285	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974286	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974287	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974288	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974289	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974290	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974291	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974292	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974293	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974294	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974295	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974296	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974297	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974298	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974299	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974300	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974301	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974302	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974303	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974304	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974305	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974306	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974307	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974308	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974309	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974310	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974311	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974312	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974313	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974314	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974315	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974316	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974317	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974318	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974319	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974320	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974321	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974322	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974323	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974324	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974325	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974326	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974327	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974328	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974329	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974330	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974331	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974332	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974333	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974334	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974335	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974336	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974337	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974338	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974339	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974340	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974341	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974342	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974343	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974344	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974345	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974346	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974347	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974348	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974349	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974350	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974351	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974352	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974353	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974354	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974355	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974356	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974357	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974358	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974359	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974360	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974361	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974362	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974363	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974364	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974365	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974366	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974367	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974368	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974369	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974370	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974371	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974372	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974373	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974374	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974375	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974376	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974377	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974378	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974379	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974380	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974381	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974382	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974383	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974384	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974385	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974386	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974387	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974388	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974389	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974390	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974391	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974392	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974393	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974394	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974395	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974396	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974397	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974398	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974399	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974400	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974401	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974402	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974403	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974404	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974405	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974406	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974407	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974408	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974409	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974410	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974411	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974412	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974413	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974414	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974415	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974416	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974417	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974418	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974419	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974420	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974421	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974422	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974423	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974424	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974425	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974426	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974427	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974428	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974429	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974430	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974431	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974432	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974433	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974434	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974435	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974436	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974437	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974438	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974439	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974440	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974441	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974442	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974443	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974444	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974445	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974446	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974447	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974448	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974449	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974450	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974451	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974452	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974453	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974454	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974455	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974456	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974457	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974458	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974459	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974460	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974461	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974462	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974463	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974464	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974465	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974466	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974467	0.0	RNA_siLin28a	Unc45a	0.0
chr7	79974468	0.0	RNA_siLin28a	Unc45a	0.0
