chrom	position	raw_depth	sample	gene_symbol	rpm_depth
chr14	47885016	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885017	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885018	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885019	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885020	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885021	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885022	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885023	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885024	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885025	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885026	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885027	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885028	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885029	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885030	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885031	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885032	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885033	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885034	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885035	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885036	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885037	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885038	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885039	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885040	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885041	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885042	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885043	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885044	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885045	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885046	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885047	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885048	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885049	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885050	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885051	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885052	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885053	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885054	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885055	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885056	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885057	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885058	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885059	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885060	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885061	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885062	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885063	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885064	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885065	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885066	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885067	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885068	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885069	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885070	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885071	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885072	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885073	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885074	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885075	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885076	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885077	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885078	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885079	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885080	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885081	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885082	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885083	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885084	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885085	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885086	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885087	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885088	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885089	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885090	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885091	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885092	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885093	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885094	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885095	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885096	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885097	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885098	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885099	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885100	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885101	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885102	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885103	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885104	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885105	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885106	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885107	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885108	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885109	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885110	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885111	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885112	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885113	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885114	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885115	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885116	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885117	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885118	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885119	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885120	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885121	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885122	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885123	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885124	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885125	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885126	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885127	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885128	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885129	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885130	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885131	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885132	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885133	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885134	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885135	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885136	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885137	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885138	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885139	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885140	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885141	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885142	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885143	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885144	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885145	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885146	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885147	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885148	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885149	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885150	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885151	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885152	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885153	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885154	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885155	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885156	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885157	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885158	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885159	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885160	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885161	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885162	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885163	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885164	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885165	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885166	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885167	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885168	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885169	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885170	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885171	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885172	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885173	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885174	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885175	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885176	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885177	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885178	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885179	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885180	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885181	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885182	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885183	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885184	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885185	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885186	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885187	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885188	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885189	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885190	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885191	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885192	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885193	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885194	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885195	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885196	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885197	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885198	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885199	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885200	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885201	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885202	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885203	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885204	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885205	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885206	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885207	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885208	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885209	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885210	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885211	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885212	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885213	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885214	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885215	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885216	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885217	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885218	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885219	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885220	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885221	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885222	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885223	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885224	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885225	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885226	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885227	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885228	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885229	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885230	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885231	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885232	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885233	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885234	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885235	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885236	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885237	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885238	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885239	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885240	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885241	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885242	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885243	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885244	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885245	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885246	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885247	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885248	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885249	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885250	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885251	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885252	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885253	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885254	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885255	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885256	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885257	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885258	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885259	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885260	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885261	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885262	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885263	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885264	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885265	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885266	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885267	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885268	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885269	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885270	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885271	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885272	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885273	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885274	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885275	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885276	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885277	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885278	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885279	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885280	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885281	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885282	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885283	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885284	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885285	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885286	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885287	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885288	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885289	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885290	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885291	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885292	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885293	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885294	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885295	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885296	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885297	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885298	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885299	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885300	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885301	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885302	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885303	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885304	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885305	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885306	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885307	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885308	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885309	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885310	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885311	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885312	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885313	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885314	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885315	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885316	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885317	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885318	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885319	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885320	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885321	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885322	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885323	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885324	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885325	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885326	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885327	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885328	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885329	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885330	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885331	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885332	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885333	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885334	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885335	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885336	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885337	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885338	0.0	CLIP_35L33G	Ktn1	0.0
chr14	47885339	0.0	CLIP_35L33G	Ktn1	0.0
